SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
AXISTECETF, EQ, 07-Mar-2022, 350.35, 347.99, 356.80, 333.30, 351.80, 351.69, 347.91, 1579, 5.49, 151, 1003, 63.52
AYMSYNTEX, EQ, 07-Mar-2022, 107.50, 103.00, 109.00, 100.10, 109.00, 104.40, 103.08, 39650, 40.87, 1095, 23011, 58.04
BAFNAPH, EQ, 07-Mar-2022, 123.95, 121.40, 122.10, 117.80, 118.90, 118.00, 119.21, 5497, 6.55, 173, 4055, 73.77
BAJAJ-AUTO, EQ, 07-Mar-2022, 3242.10, 3185.00, 3279.00, 3125.00, 3229.65, 3234.65, 3186.72, 335205, 10682.06, 37996, 140609, 41.95
BAJAJCON, EQ, 07-Mar-2022, 162.25, 161.45, 161.45, 157.25, 159.00, 158.60, 159.25, 303235, 482.89, 9430, 174830, 57.65
BAJAJELEC, EQ, 07-Mar-2022, 1071.75, 1061.00, 1140.00, 1031.70, 1093.05, 1119.70, 1081.84, 91917, 994.40, 10483, 35932, 39.09
BAJAJFINSV, EQ, 07-Mar-2022, 15333.20, 14994.00, 14994.00, 13799.90, 14390.00, 14373.20, 14527.58, 371521, 53973.00, 91926, 98830, 26.60
BAJAJHCARE, EQ, 07-Mar-2022, 375.70, 379.00, 379.00, 356.60, 360.00, 367.70, 364.76, 41251, 150.47, 4862, 21243, 51.50
BAJAJHIND, EQ, 07-Mar-2022, 14.55, 14.45, 14.65, 14.00, 14.55, 14.45, 14.30, 6706742, 959.13, 8393, 2735305, 40.78
BAJAJHLDNG, EQ, 07-Mar-2022, 4931.65, 4870.00, 5009.45, 4752.05, 4830.00, 4846.80, 4911.93, 43534, 2138.36, 12777, 17520, 40.24
BAJFINANCE, EQ, 07-Mar-2022, 6537.90, 6350.00, 6370.00, 6100.00, 6144.00, 6125.00, 6209.68, 2843588, 176577.81, 308244, 1328108, 46.71
BALAJITELE, EQ, 07-Mar-2022, 71.50, 70.10, 75.80, 69.10, 73.40, 73.55, 72.70, 684566, 497.69, 7234, 222130, 32.45
BALAMINES, EQ, 07-Mar-2022, 2779.40, 2698.00, 2775.20, 2692.75, 2712.00, 2730.85, 2722.59, 53814, 1465.13, 9269, 23060, 42.85
BALAXI, EQ, 07-Mar-2022, 419.40, 424.00, 424.00, 400.15, 414.00, 405.25, 408.69, 2757, 11.27, 189, 1604, 58.18
BALKRISIND, EQ, 07-Mar-2022, 1766.85, 1750.00, 1841.00, 1690.55, 1825.15, 1824.80, 1764.43, 809797, 14288.30, 57727, 436473, 53.90
BALMLAWRIE, EQ, 07-Mar-2022, 115.20, 113.50, 114.65, 112.55, 113.70, 113.25, 113.47, 184378, 209.22, 4072, 95544, 51.82
BALPHARMA, EQ, 07-Mar-2022, 109.35, 105.60, 108.80, 105.45, 106.00, 106.15, 107.25, 21970, 23.56, 833, 13729, 62.49
BALRAMCHIN, EQ, 07-Mar-2022, 420.65, 419.65, 448.90, 409.20, 443.50, 443.80, 429.07, 4587312, 19682.76, 72865, 653090, 14.24
BANARBEADS, EQ, 07-Mar-2022, 79.55, 78.55, 81.50, 73.60, 75.00, 74.95, 75.92, 27633, 20.98, 429, 15042, 54.43
BANARISUG, EQ, 07-Mar-2022, 2279.75, 2338.00, 2338.00, 2151.55, 2209.60, 2226.15, 2245.78, 3038, 68.23, 722, 1494, 49.18
BANCOINDIA, EQ, 07-Mar-2022, 139.55, 138.00, 138.00, 133.15, 135.45, 134.60, 134.51, 142417, 191.56, 3114, 96016, 67.42
BANDHANBNK, EQ, 07-Mar-2022, 273.20, 264.95, 265.45, 250.40, 253.50, 253.85, 256.17, 8283275, 21219.58, 80525, 2601462, 31.41
BANG, EQ, 07-Mar-2022, 34.20, 33.95, 33.95, 31.55, 33.10, 32.10, 32.46, 16678, 5.41, 281, 7862, 47.14
BANKBARODA, EQ, 07-Mar-2022, 100.55, 98.10, 100.50, 91.00, 92.80, 92.80, 93.66, 84678404, 79311.04, 242201, 28233881, 33.34
BANKBEES, EQ, 07-Mar-2022, 346.74, 343.49, 343.49, 328.60, 332.50, 332.42, 332.60, 3513604, 11686.34, 45351, 2145622, 61.07
BANKINDIA, EQ, 07-Mar-2022, 46.70, 45.85, 47.10, 45.05, 46.30, 46.25, 46.18, 5200513, 2401.59, 13402, 1898462, 36.51
BANSWRAS, EQ, 07-Mar-2022, 199.20, 198.00, 198.00, 185.00, 189.00, 188.15, 188.79, 36792, 69.46, 1030, 21539, 58.54
BARBEQUE, EQ, 07-Mar-2022, 1229.85, 1202.40, 1215.00, 1175.00, 1192.00, 1191.50, 1196.77, 37159, 444.71, 4886, 10626, 28.60
BASF, EQ, 07-Mar-2022, 2690.80, 2650.00, 2684.25, 2622.00, 2628.95, 2629.30, 2650.05, 43852, 1162.10, 8857, 22311, 50.88
BASML, EQ, 07-Mar-2022, 71.55, 69.50, 70.85, 66.90, 68.80, 68.55, 68.63, 136720, 93.83, 1598, 92117, 67.38
BATAINDIA, EQ, 07-Mar-2022, 1722.50, 1700.00, 1718.70, 1654.05, 1700.00, 1699.05, 1687.72, 274726, 4636.60, 15180, 120980, 44.04
BAYERCROP, EQ, 07-Mar-2022, 4389.65, 4350.00, 4388.95, 4285.05, 4315.00, 4316.55, 4325.75, 7640, 330.49, 2608, 4540, 59.42
BBETF0432, EQ, 07-Mar-2022, 1001.45, 1005.00, 1005.00, 999.25, 1000.00, 1000.12, 1000.30, 2739, 27.40, 85, 2367, 86.42
BBL, EQ, 07-Mar-2022, 1702.40, 1698.00, 1729.75, 1636.05, 1680.00, 1669.60, 1677.73, 13791, 231.38, 2571, 6005, 43.54
BBOX, EQ, 07-Mar-2022, 803.15, 802.50, 815.10, 780.00, 788.00, 791.25, 793.94, 5850, 46.45, 796, 2991, 51.13
BBTC, EQ, 07-Mar-2022, 933.05, 903.05, 912.55, 859.55, 878.80, 878.20, 888.43, 87314, 775.72, 10067, 31660, 36.26
BBTCL, SM, 07-Mar-2022, 232.00, 236.90, 239.50, 231.70, 235.00, 235.00, 234.78, 17000, 39.91, 11, 15000, 88.24
BCG, EQ, 07-Mar-2022, 102.80, 97.70, 97.70, 97.70, 97.70, 97.70, 97.70, 282615, 276.11, 5491, 282615, 100.00
BCONCEPTS, EQ, 07-Mar-2022, 70.65, 70.45, 70.45, 67.15, 68.30, 67.25, 67.64, 28712, 19.42, 261, 22044, 76.78
BDL, EQ, 07-Mar-2022, 456.70, 449.80, 456.05, 438.65, 449.00, 444.30, 445.53, 736732, 3282.40, 21064, 305752, 41.50
BEARDSELL, EQ, 07-Mar-2022, 16.30, 16.45, 16.45, 15.50, 15.70, 15.70, 15.69, 159459, 25.02, 454, 99386, 62.33
BECTORFOOD, EQ, 07-Mar-2022, 319.10, 315.00, 315.95, 304.10, 308.00, 306.70, 310.53, 112141, 348.24, 6240, 69888, 62.32
BEDMUTHA, EQ, 07-Mar-2022, 69.55, 67.50, 70.00, 66.50, 70.00, 68.90, 67.52, 12515, 8.45, 191, 8911, 71.20
BEL, EQ, 07-Mar-2022, 214.90, 212.80, 218.40, 206.55, 216.10, 214.25, 213.11, 12748011, 27166.99, 80326, 6121151, 48.02
BEML, EQ, 07-Mar-2022, 1524.25, 1480.00, 1507.00, 1417.00, 1447.00, 1440.05, 1465.33, 136907, 2006.15, 19110, 54074, 39.50
BEPL, EQ, 07-Mar-2022, 126.20, 126.00, 126.00, 122.25, 123.60, 123.40, 123.49, 291631, 360.13, 4490, 160889, 55.17
BERGEPAINT, EQ, 07-Mar-2022, 653.05, 634.95, 641.45, 623.35, 629.00, 628.75, 631.65, 1136428, 7178.19, 42683, 469296, 41.30
BESTAGRO, EQ, 07-Mar-2022, 948.55, 960.00, 960.00, 902.05, 910.60, 911.95, 918.72, 30220, 277.64, 2793, 9262, 30.65
BETA, SM, 07-Mar-2022, 534.80, 505.05, 515.00, 505.00, 515.00, 515.00, 508.35, 1200, 6.10, 6, 800, 66.67
BEWLTD, SM, 07-Mar-2022, 998.50, 980.00, 980.00, 948.60, 948.60, 948.60, 956.56, 1000, 9.57, 4, 750, 75.00
BFINVEST, EQ, 07-Mar-2022, 277.70, 273.25, 274.50, 265.25, 266.15, 267.85, 268.85, 4768, 12.82, 510, 1985, 41.63
BFUTILITIE, EQ, 07-Mar-2022, 312.70, 301.10, 323.50, 294.50, 304.70, 307.05, 303.25, 115602, 350.56, 3927, 51551, 44.59
BGRENERGY, EQ, 07-Mar-2022, 74.55, 73.50, 73.50, 70.80, 72.75, 72.00, 72.26, 124725, 90.13, 1883, 55444, 44.45
BHAGCHEM, EQ, 07-Mar-2022, 979.75, 952.55, 992.00, 943.60, 952.00, 955.35, 953.78, 2336, 22.28, 131, 1921, 82.23
BHAGERIA, EQ, 07-Mar-2022, 219.15, 215.00, 218.45, 210.75, 215.60, 214.75, 214.41, 38183, 81.87, 917, 30106, 78.85
BHAGYANGR, EQ, 07-Mar-2022, 45.00, 45.60, 48.50, 42.00, 42.40, 42.80, 44.35, 35105, 15.57, 387, 17554, 50.00
BHAGYAPROP, EQ, 07-Mar-2022, 30.65, 30.80, 30.80, 29.45, 30.05, 30.55, 30.45, 3919, 1.19, 105, 3023, 77.14
BHARATFORG, EQ, 07-Mar-2022, 632.90, 618.00, 622.75, 603.20, 610.95, 612.65, 612.19, 2197227, 13451.24, 67783, 1218785, 55.47
BHARATGEAR, EQ, 07-Mar-2022, 135.70, 133.00, 134.90, 128.10, 130.60, 130.80, 131.19, 37341, 48.99, 871, 21376, 57.25
BHARATRAS, EQ, 07-Mar-2022, 12031.80, 11980.00, 11980.00, 11400.00, 11499.95, 11515.30, 11641.63, 2095, 243.89, 920, 999, 47.68
BHARATWIRE, EQ, 07-Mar-2022, 66.90, 68.00, 68.00, 64.25, 65.35, 64.95, 65.78, 79779, 52.48, 828, 43625, 54.68
BHARTIARTL, EQ, 07-Mar-2022, 653.70, 640.00, 679.35, 639.00, 677.20, 675.40, 665.01, 12615451, 83894.49, 287557, 7190131, 56.99
BHEL, EQ, 07-Mar-2022, 49.20, 48.20, 49.15, 47.50, 48.70, 48.75, 48.26, 25686510, 12395.82, 46698, 4030418, 15.69
BIGBLOC, EQ, 07-Mar-2022, 71.90, 71.90, 71.90, 68.50, 69.65, 69.35, 69.16, 58585, 40.52, 1044, 32199, 54.96
BIL, EQ, 07-Mar-2022, 269.00, 268.90, 272.00, 245.00, 258.00, 260.10, 260.36, 88435, 230.25, 420, 82954, 93.80
BINDALAGRO, EQ, 07-Mar-2022, 22.05, 21.55, 23.20, 21.00, 21.80, 21.80, 22.06, 257023, 56.69, 1563, 111374, 43.33
BIOCON, EQ, 07-Mar-2022, 328.20, 326.00, 332.00, 319.10, 329.65, 330.00, 326.54, 3343221, 10916.95, 43795, 668587, 20.00
BIOFILCHEM, EQ, 07-Mar-2022, 62.30, 62.30, 62.30, 59.00, 59.50, 59.75, 60.27, 21632, 13.04, 658, 14119, 65.27
BIRET, RR, 07-Mar-2022, 299.68, 302.75, 303.75, 299.00, 301.50, 301.55, 301.08, 104406, 314.34, 2147, 91664, 87.80
BIRLACABLE, EQ, 07-Mar-2022, 143.60, 145.90, 148.40, 138.00, 140.80, 141.45, 143.55, 694308, 996.70, 10185, 179724, 25.89
BIRLACORPN, EQ, 07-Mar-2022, 1037.90, 1030.00, 1048.70, 982.10, 1047.00, 1040.05, 1013.37, 174475, 1768.07, 19811, 91539, 52.47
BIRLAMONEY, EQ, 07-Mar-2022, 57.85, 56.80, 57.75, 55.20, 55.70, 55.70, 56.06, 91111, 51.07, 1660, 51238, 56.24
BIRLATYRE, EQ, 07-Mar-2022, 21.60, 21.35, 22.10, 21.00, 21.50, 21.50, 21.54, 261419, 56.31, 1488, 143237, 54.79
BLISSGVS, EQ, 07-Mar-2022, 76.95, 75.40, 76.50, 71.00, 73.50, 73.30, 73.44, 354867, 260.61, 2936, 235083, 66.25
BLKASHYAP, EQ, 07-Mar-2022, 22.25, 22.00, 22.00, 21.15, 21.15, 21.15, 21.22, 135403, 28.73, 476, 109582, 80.93
BLS, EQ, 07-Mar-2022, 218.70, 210.00, 215.20, 207.80, 207.80, 207.80, 209.50, 107357, 224.92, 1805, 69248, 64.50
BLUEDART, EQ, 07-Mar-2022, 5682.00, 5526.00, 5599.00, 5425.25, 5479.00, 5537.30, 5505.93, 12958, 713.46, 4306, 6275, 48.43
BLUESTARCO, EQ, 07-Mar-2022, 1027.90, 1020.00, 1024.95, 979.55, 1019.30, 1008.15, 997.00, 103478, 1031.67, 9268, 41601, 40.20
BMETRICS, SM, 07-Mar-2022, 320.10, 308.40, 336.05, 308.40, 336.00, 336.00, 327.81, 18000, 59.01, 14, 8400, 46.67
BODALCHEM, EQ, 07-Mar-2022, 100.85, 100.00, 100.00, 96.45, 97.40, 97.75, 97.75, 307033, 300.14, 4186, 135808, 44.23
BOMDYEING, EQ, 07-Mar-2022, 99.65, 94.75, 97.95, 94.20, 94.70, 94.90, 95.53, 2131505, 2036.25, 14312, 732614, 34.37
BORORENEW, EQ, 07-Mar-2022, 562.60, 545.10, 568.00, 540.50, 559.70, 557.55, 552.25, 328610, 1814.75, 16173, 134363, 40.89
BOSCHLTD, EQ, 07-Mar-2022, 14731.45, 14500.00, 14579.55, 14053.95, 14180.20, 14165.95, 14248.95, 28624, 4078.62, 10707, 8944, 31.25
BPCL, EQ, 07-Mar-2022, 348.35, 347.00, 347.00, 331.80, 338.85, 338.00, 338.95, 9968000, 33786.40, 129601, 4506468, 45.21
BPL, EQ, 07-Mar-2022, 53.65, 51.00, 58.85, 50.50, 51.45, 51.30, 51.81, 112452, 58.26, 1335, 46306, 41.18
BRFL, EQ, 07-Mar-2022, 6.95, 6.85, 7.25, 6.70, 7.20, 7.15, 6.91, 539194, 37.27, 791, 308317, 57.18
BRIGADE, EQ, 07-Mar-2022, 478.25, 474.00, 474.00, 429.00, 434.50, 435.60, 445.74, 552297, 2461.83, 29084, 215508, 39.02
BRIGHT, SM, 07-Mar-2022, 5.25, 5.05, 5.50, 5.00, 5.50, 5.50, 5.33, 282000, 15.03, 74, 234000, 82.98
BRITANNIA, EQ, 07-Mar-2022, 3371.35, 3300.00, 3300.55, 3138.55, 3159.00, 3153.45, 3203.41, 711477, 22791.52, 64898, 414619, 58.28
BRITANNIA, N2, 07-Mar-2022, 31.32, 31.32, 31.85, 31.30, 31.40, 31.35, 31.31, 6163, 1.93, 58, 5908, 95.86
BRITANNIA, N3, 07-Mar-2022, 29.46, 29.46, 29.74, 29.30, 29.43, 29.43, 29.42, 14298, 4.21, 152, 14230, 99.52
BROOKS, EQ, 07-Mar-2022, 86.50, 85.00, 85.00, 82.00, 84.10, 83.15, 83.91, 35384, 29.69, 380, 27189, 76.84
BSE, EQ, 07-Mar-2022, 2085.35, 2060.00, 2074.00, 2011.00, 2059.00, 2057.90, 2050.69, 833197, 17086.32, 44512, 215306, 25.84
BSHSL, EQ, 07-Mar-2022, 342.75, 354.00, 354.00, 330.90, 332.10, 336.15, 339.55, 2895, 9.83, 209, 1162, 40.14
BSL, EQ, 07-Mar-2022, 97.55, 94.10, 97.55, 92.70, 94.10, 93.00, 93.62, 16058, 15.03, 257, 11505, 71.65
BSLGOLDETF, EQ, 07-Mar-2022, 46.82, 47.12, 49.38, 47.12, 48.57, 48.47, 48.26, 120069, 57.95, 742, 70727, 58.91
BSLNIFTY, EQ, 07-Mar-2022, 18.10, 17.72, 18.10, 17.53, 17.76, 17.93, 17.71, 200466, 35.51, 1120, 167912, 83.76
BSLSENETFG, EQ, 07-Mar-2022, 52.04, 51.00, 53.10, 50.03, 51.00, 50.99, 51.02, 2200, 1.12, 132, 2147, 97.59
BSOFT, EQ, 07-Mar-2022, 437.95, 430.00, 443.20, 424.65, 429.95, 431.10, 434.22, 3154297, 13696.73, 46483, 438361, 13.90
BUTTERFLY, EQ, 07-Mar-2022, 1378.20, 1366.00, 1382.00, 1365.00, 1374.85, 1368.30, 1370.92, 108997, 1494.27, 3903, 78770, 72.27
BYKE, EQ, 07-Mar-2022, 30.55, 30.30, 30.40, 29.65, 29.90, 29.90, 30.05, 33272, 10.00, 278, 20110, 60.44
CALSOFT, EQ, 07-Mar-2022, 38.20, 37.40, 37.40, 36.30, 36.30, 36.30, 36.34, 60660, 22.04, 345, 37281, 61.46
CAMLINFINE, EQ, 07-Mar-2022, 140.25, 140.00, 141.90, 135.05, 137.60, 139.05, 139.08, 499626, 694.88, 6360, 196725, 39.37
CAMS, EQ, 07-Mar-2022, 2414.65, 2345.00, 2418.45, 2340.25, 2380.00, 2387.90, 2387.33, 153229, 3658.08, 25511, 85218, 55.61
CANBK, EQ, 07-Mar-2022, 210.15, 205.50, 205.65, 196.40, 201.35, 200.85, 200.02, 15576434, 31156.75, 90623, 2871933, 18.44
CANFINHOME, EQ, 07-Mar-2022, 561.40, 557.10, 557.10, 520.20, 547.80, 542.40, 536.86, 819961, 4402.06, 17946, 345851, 42.18
CANTABIL, EQ, 07-Mar-2022, 704.10, 714.65, 716.00, 672.45, 684.10, 685.85, 684.72, 17190, 117.70, 677, 4181, 24.32
CAPACITE, EQ, 07-Mar-2022, 129.70, 127.95, 127.95, 120.10, 122.85, 122.95, 123.45, 144351, 178.20, 3880, 86477, 59.91
CAPLIPOINT, EQ, 07-Mar-2022, 704.70, 690.00, 718.00, 688.00, 708.00, 704.75, 708.27, 106245, 752.51, 9565, 38031, 35.80
CAPTRUST, EQ, 07-Mar-2022, 116.90, 113.95, 114.90, 111.10, 114.20, 113.25, 113.11, 5045, 5.71, 140, 3407, 67.53
CARBORUNIV, EQ, 07-Mar-2022, 715.00, 694.65, 718.00, 686.00, 714.00, 709.80, 697.09, 890612, 6208.39, 20346, 718301, 80.65
CAREERP, EQ, 07-Mar-2022, 114.85, 113.60, 117.95, 112.00, 116.25, 116.10, 114.74, 12039, 13.81, 416, 7624, 63.33
CARERATING, EQ, 07-Mar-2022, 519.55, 515.00, 515.95, 499.90, 507.80, 506.55, 507.79, 96885, 491.97, 5341, 62966, 64.99
CARTRADE, EQ, 07-Mar-2022, 542.55, 522.00, 527.30, 500.00, 505.00, 507.00, 514.81, 229309, 1180.51, 15105, 74793, 32.62
CASTROLIND, EQ, 07-Mar-2022, 108.35, 108.00, 108.00, 106.05, 107.30, 107.25, 107.14, 693840, 743.38, 8816, 409675, 59.04
CCL, EQ, 07-Mar-2022, 406.45, 390.20, 394.95, 377.25, 385.20, 381.95, 386.27, 428359, 1654.60, 14999, 153109, 35.74
CDSL, EQ, 07-Mar-2022, 1355.35, 1334.00, 1347.15, 1310.00, 1325.00, 1325.55, 1330.09, 454444, 6044.54, 44630, 208097, 45.79
CEATLTD, EQ, 07-Mar-2022, 1059.00, 1032.00, 1047.95, 990.00, 1005.00, 1009.25, 1026.23, 238455, 2447.10, 19526, 30124, 12.63
CEBBCO, EQ, 07-Mar-2022, 41.10, 41.00, 41.35, 38.70, 40.10, 40.05, 39.93, 200640, 80.11, 1283, 104579, 52.12
CENTENKA, EQ, 07-Mar-2022, 513.60, 505.00, 526.00, 496.50, 520.00, 517.05, 516.91, 104894, 542.21, 7991, 34515, 32.90
CENTEXT, EQ, 07-Mar-2022, 13.00, 13.00, 13.00, 12.35, 12.50, 12.45, 12.51, 625863, 78.32, 1776, 301530, 48.18
CENTRALBK, EQ, 07-Mar-2022, 18.20, 18.00, 18.10, 17.50, 17.95, 17.80, 17.78, 2759436, 490.67, 6864, 1154887, 41.85
CENTRUM, EQ, 07-Mar-2022, 26.80, 26.25, 26.60, 25.40, 25.80, 25.60, 25.76, 228162, 58.78, 1402, 147086, 64.47
CENTUM, EQ, 07-Mar-2022, 412.00, 413.30, 415.05, 390.00, 411.00, 403.50, 402.79, 10765, 43.36, 980, 5183, 48.15
CENTURYPLY, EQ, 07-Mar-2022, 589.95, 588.00, 598.35, 564.70, 588.70, 588.40, 582.29, 224912, 1309.63, 16261, 113778, 50.59
CENTURYTEX, EQ, 07-Mar-2022, 734.45, 729.45, 729.45, 698.35, 708.00, 707.30, 713.39, 287041, 2047.73, 11570, 100830, 35.13
CERA, EQ, 07-Mar-2022, 4344.35, 4350.00, 4460.00, 4210.05, 4289.95, 4276.70, 4322.82, 27932, 1207.45, 7868, 11432, 40.93
CEREBRAINT, EQ, 07-Mar-2022, 72.95, 71.15, 74.30, 70.30, 73.50, 73.10, 72.38, 534967, 387.22, 4377, 354589, 66.28
CESC, EQ, 07-Mar-2022, 78.25, 77.15, 79.00, 76.00, 79.00, 78.20, 77.59, 1584099, 1229.17, 16893, 911023, 57.51
CGCL, EQ, 07-Mar-2022, 602.95, 600.00, 600.00, 580.00, 584.00, 583.35, 584.10, 221811, 1295.60, 2677, 148652, 67.02
CGPOWER, EQ, 07-Mar-2022, 169.80, 166.50, 166.50, 161.35, 161.35, 161.35, 162.24, 1262518, 2048.30, 8374, 797802, 63.19
CHALET, EQ, 07-Mar-2022, 263.55, 254.90, 265.25, 252.55, 255.35, 256.80, 258.27, 640463, 1654.15, 16135, 99717, 15.57
CHAMBLFERT, EQ, 07-Mar-2022, 390.45, 385.00, 387.80, 377.15, 379.80, 379.60, 381.43, 771024, 2940.88, 18347, 150046, 19.46
CHEMBOND, EQ, 07-Mar-2022, 174.60, 174.60, 174.65, 168.00, 171.90, 169.35, 170.45, 11171, 19.04, 354, 7974, 71.38
CHEMCON, EQ, 07-Mar-2022, 270.00, 267.00, 269.90, 262.00, 268.00, 266.70, 265.52, 113704, 301.90, 5082, 62653, 55.10
CHEMFAB, EQ, 07-Mar-2022, 174.75, 174.00, 174.00, 165.10, 167.95, 167.20, 168.44, 18026, 30.36, 455, 10343, 57.38
CHEMPLASTS, EQ, 07-Mar-2022, 532.60, 524.00, 545.00, 521.40, 541.55, 542.65, 535.60, 263380, 1410.67, 14606, 129588, 49.20
CHENNPETRO, EQ, 07-Mar-2022, 108.05, 106.30, 110.80, 103.10, 109.30, 109.65, 108.34, 669576, 725.39, 6035, 220182, 32.88
CHOLAFIN, EQ, 07-Mar-2022, 658.50, 647.10, 648.00, 596.00, 606.40, 607.30, 612.85, 3684167, 22578.41, 73804, 1332959, 36.18
CHOLAHLDNG, EQ, 07-Mar-2022, 635.90, 630.70, 649.65, 608.40, 633.40, 634.10, 633.05, 49015, 310.29, 3345, 25016, 51.04
CIGNITITEC, EQ, 07-Mar-2022, 513.90, 512.90, 512.90, 490.00, 494.90, 494.25, 497.18, 95256, 473.59, 4295, 59979, 62.97
CINELINE, EQ, 07-Mar-2022, 90.90, 88.00, 92.00, 87.25, 88.75, 87.95, 90.14, 48038, 43.30, 426, 30809, 64.13
CINEVISTA, EQ, 07-Mar-2022, 11.85, 11.80, 11.85, 11.30, 11.30, 11.30, 11.46, 43932, 5.03, 284, 30266, 68.89
CIPLA, EQ, 07-Mar-2022, 931.20, 921.90, 946.00, 917.05, 940.05, 941.15, 934.28, 2604231, 24330.71, 88703, 1144257, 43.94
CLEAN, EQ, 07-Mar-2022, 1938.50, 1880.00, 1908.00, 1854.45, 1885.00, 1886.30, 1873.56, 161127, 3018.81, 19656, 66214, 41.09
CLEDUCATE, EQ, 07-Mar-2022, 118.75, 115.60, 119.90, 114.10, 116.75, 116.20, 117.00, 35885, 41.99, 686, 21941, 61.14
CLNINDIA, EQ, 07-Mar-2022, 471.20, 468.00, 468.00, 449.20, 457.00, 453.50, 456.19, 33434, 152.52, 3149, 19756, 59.09
CLSEL, EQ, 07-Mar-2022, 92.70, 92.45, 92.50, 88.65, 90.55, 90.35, 90.73, 47105, 42.74, 926, 28826, 61.20
CMSINFO, EQ, 07-Mar-2022, 238.20, 234.00, 239.90, 232.30, 237.15, 236.90, 236.55, 495607, 1172.38, 12081, 266317, 53.74
COALINDIA, EQ, 07-Mar-2022, 181.00, 185.95, 192.00, 181.70, 188.60, 188.70, 186.51, 41642776, 77667.57, 243021, 9889175, 23.75
COASTCORP, EQ, 07-Mar-2022, 361.90, 361.40, 364.00, 345.05, 353.30, 354.00, 356.70, 39752, 141.79, 3101, 9563, 24.06
COCHINSHIP, EQ, 07-Mar-2022, 289.10, 286.05, 289.00, 283.60, 285.90, 286.10, 285.84, 183968, 525.86, 5558, 128655, 69.93
COFFEEDAY, EQ, 07-Mar-2022, 54.75, 53.80, 53.80, 52.05, 52.30, 52.35, 52.87, 1494379, 790.15, 10003, 881737, 59.00
COFORGE, EQ, 07-Mar-2022, 4662.45, 4513.35, 4748.00, 4481.15, 4719.10, 4722.40, 4681.53, 493455, 23101.26, 59796, 231458, 46.91
COLPAL, EQ, 07-Mar-2022, 1439.30, 1407.00, 1423.95, 1390.00, 1404.25, 1401.25, 1399.42, 406101, 5683.06, 26895, 226204, 55.70
COMPINFO, EQ, 07-Mar-2022, 31.25, 30.15, 30.75, 29.55, 30.45, 30.35, 30.18, 281399, 84.91, 1676, 154086, 54.76
CONCOR, EQ, 07-Mar-2022, 579.95, 567.90, 579.75, 562.10, 573.10, 573.55, 570.37, 1676862, 9564.32, 48772, 673407, 40.16
CONFIPET, EQ, 07-Mar-2022, 64.90, 63.70, 66.10, 63.00, 63.95, 63.95, 64.68, 628309, 406.36, 4477, 354008, 56.34
CONSOFINVT, EQ, 07-Mar-2022, 163.00, 155.25, 161.00, 150.00, 156.00, 155.55, 154.49, 39431, 60.92, 829, 22110, 56.07
CONTI, SM, 07-Mar-2022, 11.35, 10.80, 10.80, 10.80, 10.80, 10.80, 10.80, 3333, 0.36, 1, 3333, 100.00
CONTROLPR, EQ, 07-Mar-2022, 354.60, 354.10, 357.95, 344.00, 350.10, 350.20, 348.77, 8003, 27.91, 721, 4424, 55.28
CORALFINAC, EQ, 07-Mar-2022, 38.10, 38.10, 38.10, 36.35, 37.15, 36.75, 37.12, 34654, 12.86, 455, 13396, 38.66
CORDSCABLE, EQ, 07-Mar-2022, 50.90, 50.10, 50.80, 49.15, 50.00, 49.80, 49.92, 30166, 15.06, 587, 14390, 47.70
COROMANDEL, EQ, 07-Mar-2022, 760.35, 753.40, 775.00, 741.45, 767.05, 759.10, 755.71, 260450, 1968.26, 23533, 133315, 51.19
COSMOFILMS, EQ, 07-Mar-2022, 1570.50, 1500.00, 1552.15, 1499.10, 1516.10, 1529.60, 1525.00, 61540, 938.48, 6810, 19278, 31.33
CPSEETF, EQ, 07-Mar-2022, 33.14, 33.25, 34.35, 32.65, 34.32, 34.23, 33.68, 11078581, 3731.20, 9655, 10370741, 93.61
CRAFTSMAN, EQ, 07-Mar-2022, 2046.50, 1970.00, 1970.00, 1900.00, 1945.85, 1940.75, 1932.45, 13854, 267.72, 2183, 6801, 49.09
CREATIVE, EQ, 07-Mar-2022, 580.65, 574.00, 574.00, 552.10, 562.95, 558.55, 559.99, 13572, 76.00, 470, 10996, 81.02
CREATIVEYE, EQ, 07-Mar-2022, 3.65, 3.65, 3.70, 3.65, 3.70, 3.70, 3.69, 454, 0.02, 5, 454, 100.00
CREDITACC, EQ, 07-Mar-2022, 681.60, 672.00, 674.60, 645.00, 650.25, 655.85, 661.14, 42815, 283.07, 3038, 22473, 52.49
CRISIL, EQ, 07-Mar-2022, 2752.60, 2727.60, 2750.00, 2613.25, 2666.00, 2636.40, 2679.39, 45871, 1229.06, 11338, 19192, 41.84
CROMPTON, EQ, 07-Mar-2022, 388.95, 384.00, 385.50, 372.50, 375.80, 376.00, 380.08, 1806681, 6866.89, 50863, 1117134, 61.83
CROWN, EQ, 07-Mar-2022, 25.25, 26.50, 26.50, 24.20, 26.50, 26.50, 26.13, 37624, 9.83, 350, 24456, 65.00
